train_num,route_id,direction,sid1,sname1,sid2,sname2,ts1,ts2,mins,hrs,day_of_week
13,BTS-Silom,go,S03,Chong Nonsi,S04,Saint Louis,07:04:00,07:06:00,2.0,7,Saturday
13,BTS-Silom,go,S04,Saint Louis,S05,Surasak,07:06:00,07:07:00,1.0,7,Saturday
13,BTS-Silom,go,S05,Surasak,S06,Saphan Taksin,07:07:00,07:09:00,2.0,7,Saturday
13,BTS-Silom,go,S06,Saphan Taksin,S07,Krung Thon Buri,07:09:00,07:12:00,3.0,7,Saturday
13,BTS-Silom,go,S07,Krung Thon Buri,S08,Wongwian Yai,07:12:00,07:13:00,1.0,7,Saturday
13,BTS-Silom,go,S08,Wongwian Yai,S09,Pho Nimit,07:13:00,07:15:00,2.0,7,Saturday
13,BTS-Silom,go,S09,Pho Nimit,S10,Talat Phlu,07:15:00,07:17:00,2.0,7,Saturday
13,BTS-Silom,go,S10,Talat Phlu,S11,Wutthakat,07:17:00,07:19:00,2.0,7,Saturday
13,BTS-Silom,go,S11,Wutthakat,S12,Bang Wa,07:19:00,07:21:00,2.0,7,Saturday
14,BTS-Silom,go,W01,National Stadium,CEN_SI,Siam,07:02:00,07:03:00,1.0,7,Saturday
14,BTS-Silom,go,CEN_SI,Siam,S01,Ratchadamri,07:03:00,07:06:00,3.0,7,Saturday
14,BTS-Silom,go,S01,Ratchadamri,S02,Sala Daeng,07:06:00,07:09:00,3.0,7,Saturday
14,BTS-Silom,go,S02,Sala Daeng,S03,Chong Nonsi,07:09:00,07:11:00,2.0,7,Saturday
14,BTS-Silom,go,S03,Chong Nonsi,S04,Saint Louis,07:11:00,07:13:00,2.0,7,Saturday
14,BTS-Silom,go,S04,Saint Louis,S05,Surasak,07:13:00,07:14:00,1.0,7,Saturday
14,BTS-Silom,go,S05,Surasak,S06,Saphan Taksin,07:14:00,07:16:00,2.0,7,Saturday
14,BTS-Silom,go,S06,Saphan Taksin,S07,Krung Thon Buri,07:16:00,07:19:00,3.0,7,Saturday
14,BTS-Silom,go,S07,Krung Thon Buri,S08,Wongwian Yai,07:19:00,07:20:00,1.0,7,Saturday
14,BTS-Silom,go,S08,Wongwian Yai,S09,Pho Nimit,07:20:00,07:22:00,2.0,7,Saturday
